11,34,CMP2300,多彩３ 主総Ａ３,スペイン語圏の文学,久野　量一,1,1,3,4402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FC132&value(crclumcd)=,2016
11,34,CMP1221,スポーツ,スポーツスタディ１(レクリエーショナルスポーツ),マックグラス,1,1,3,PB21,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI621&value(crclumcd)=,2016
11,34,CMP1221,スポーツ,スポーツスタディ１(レクリエーショナルスポーツ),マックグラス,2,1,3,PB21,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI641&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ２(セルフケア・エクササイズ),大石　友子,2,1,3,P402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI752&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ３(テニス),濁川　孝志,1,1,3,NZT1,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI806&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ３(フットサル),笛木　寛,1,1,3,P501,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI833&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ３(フットサル),笛木　寛,2,1,3,P501,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI855&value(crclumcd)=,2016
11,34,CMP2100,多彩１ 主総Ａ１,聖書と人間,廣石　望,1,1,3,7101,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FA101&value(crclumcd)=,2016
11,34,CMP2100,多彩１ 主総Ａ１,中国語圏の文化,稲葉　明子,1,1,3,N851,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FA027&value(crclumcd)=,2016
11,34,CMP2300,多彩３ 主総Ａ３,日本の美術,佐藤　知乃,2,1,3,N321,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FC401&value(crclumcd)=,2016
11,34,CMP2200,多彩２ 主総Ａ２,フランス語圏の社会,羽生　敦子,1,1,3,AB01,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB136&value(crclumcd)=,2016
11,34,CMP2100,多彩１ 主総Ａ１,論理的思考法,津留　竜馬,2,1,3,5121,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FA112&value(crclumcd)=,2016
11,34,CMP2200,領域Ａ,観光学への招待,羽生　敦子,2,1,4,7102,1,2015年度以前1年次入学者対象科目 観光学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF723&value(crclumcd)=,2016
11,34,CMP2100,領域Ａ,教育学への招待,渡辺　哲男,2,1,4,N213,2,2015年度以前1年次入学者対象科目 文学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF604&value(crclumcd)=,2016
11,34,CMP2100,領域Ａ,地域研究への招待,中台　由佳里,1,1,4,A301,1,2015年度以前1年次入学者対象科目 文学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF710&value(crclumcd)=,2016
11,34,CMP2210,主総Ｂ,ヒロシマ・ミナマタ・原発事故後の日本,関　礼子後藤　隆基,2,1,4,MB01,1,2015年度以前1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FG707&value(crclumcd)=,2016
11,34,CMP3400,立教Ｂ,立教ゼミナール,宮村　淳,2,1,4,4403,1,2012～2015年度1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FH730&value(crclumcd)=,2016
11,34,CMP3400,立教生,立教生の学び方,宮村　淳,2,1,4,4403,1,2011年度以前1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FH917&value(crclumcd)=,2016
11,34,CMP2231,多彩２ 主総Ａ２,Ｐｏｌｉｔｉｃｓ　＆　Ｅｃｏｎｏｍｙ　１,楠本　和佳子,1,1,4,A202,1,TOEIC700点相当以上の英語力を有していることを前提に授業を実施する,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB513&value(crclumcd)=,2016
11,34,CMP2231,多彩２ 主総Ａ２,Ｊａｐａｎｅｓｅ　Ｓｏｃｉｅｔｙ２,楠本　和佳子,2,1,4,X207,1,TOEIC700点相当以上の英語力を有していることを前提に授業を実施する,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB518&value(crclumcd)=,2016
11,34,CMP2200,多彩２ 主総Ａ２,企業と社会,明石　純一,2,1,4,8201,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB118&value(crclumcd)=,2016
11,34,CMP2400,多彩４ 主総Ａ４,健康の科学,加藤　晴康,2,1,4,N321,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FD010&value(crclumcd)=,2016
11,34,CMP1221,スポーツ,スポーツスタディ１(レクリエーショナルスポーツ),マックグラス,1,1,4,PB21,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI622&value(crclumcd)=,2016
11,34,CMP1221,スポーツ,スポーツスタディ１(レクリエーショナルスポーツ),マックグラス,2,1,4,PB21,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI642&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ２(ダイエットフィットネス),大石　友子,2,1,4,P402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI757&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ３(フットサル),笛木　寛,1,1,4,P501,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI834&value(crclumcd)=,2016
11,34,CMP1220,スポーツ,スポーツスタディ３(フットサル),笛木　寛,2,1,4,P501,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FI856&value(crclumcd)=,2016
